word_id	word	postag	lemma	gold_head	gold_label	pred_head	pred_label
10	saha	prep.	saha	11	anuyogi	11	anuyogi
11	kalahaH	nom. sg. m.	kalahaH	12	karwa	12	karwa
12	Bavati	pr. [1] ac. sg. 3	Bavati	13	samucciwam	13	samucciwam
13	ca	conj.	ca	0	root	0	root

1	niSAntanArIpariDAnaDUnanasPuwAgasA	i. sg. m.	niSAntanArIpariDAnaDUnanasPuwAgasA	10	karanam	3	viseranam
2	api	ind.	api	1	sambanxah	1	sambanxah
3	Uruzu	loc. pl. m.	Uruzu	10	axikaranam	10	axikaranam
4	lolacakzuzaH	g. sg. n.	lolacakzuzaH	5	viseranam	10	karwa
5	tasya	g. sg. n.	tasya	6	rartisambanxah	6	rartisambanxah
6	priyeRa	i. sg. m.	priyeRa	10	karwa	10	karanam
7	prakampanena	i. sg. m.	prakampanena	6	viseranam	10	viseranam
8	anaparADabADitAH	nom. pl. m.	anaparADabADitAH	9	viseranam	9	viseranam
9	surAH	nom. pl. m.	surAH	10	karma	10	karma
10	anucakampire	pft. ps. pl. 3	anucakampire	0	root	0	root

1	atasIsUnasamAnaBAsaH	g. sg. m.	atasIsUnasamAnaBAsaH	2	viseranam	2	viseranam
2	tasya	g. sg. m.	tasya	3	rartisambanxah	3	rartisambanxah
3	ekabAhuH	nom. sg. m.	ekabAhuH	9	karwa	9	karwa
4	<_UNK>	i. sg. n.	<_UNK>	5	viseranam	5	viseranam
5	cakreRa	i. sg. n.	cakreRa	9	karanam	9	karanam
6	<_UNK>	nom. sg. m.	<_UNK>	7	viseranam	7	viseranam
7	yamunAjalOGaH	nom. sg. m.	yamunAjalOGaH	8	prawiyogi	8	prawiyogi
8	iva	ind.	iva	3	anuyogi	3	anuyogi
9	reje	pft. md. sg. 3	reje	0	root	0	root

1	<_UNK>	i. pl. f.	<_UNK>	5	karwa	5	karwa
2	<_UNK>	nom. pl. m.	<_UNK>	3	viseranam	3	viseranam
3	<_UNK>	nom. pl. m.	<_UNK>	5	karma	5	karma
4	<_UNK>	loc. sg. n.	<_UNK>	5	axikaranam	5	axikaranam
5	<_UNK>	pft. ps. pl. 3	<_UNK>	0	root	6	samucciwam
6	ca	ind.	ca	10	sambanxah	10	sambanxah
7	kareRa	i. sg. m.	kareRa	10	karwa	10	karwa
8	<_UNK>	nom. sg. m.	<_UNK>	10	karma	10	karma
9	<_UNK>	ind.	<_UNK>	7	kriyaviseranam	10	viseranam
10	<_UNK>	<_UNK>	<_UNK>	0	root	0	root

1	ataH	adv.	ataH	11	hewuh	7	hewuh
2	eva	prep.	eva	1	sambanxah	1	sambanxah
3	tu	conj.	tu	11	sambanxah	1	sambanxah
4	yat	conj.	yat	8	sambanxah	5	anuyogi
5	BavAn	nom. sg. m.	BavAn	7	karwa	7	karwa
6	svagfham	acc. sg. n.	svagfham	7	karma	7	axikaranam
7	kaTayati	loc. sg. m.	kaTayati	4	prawiyogi	8	viseranam
8	tat	acc. sg. n.	tat	11	anuyogi	10	viseranam
9	aham	nom. sg. *	aham	11	karwa	11	karwa
10	paTikagfham	acc. sg. n.	paTikagfham	11	karma	11	karma
11	kaTayAmi	pr. [10] ac. sg. 1	kaTayAmi	0	root	0	root

1	kramaSaH	adv.	kramaSaH	9	kriyaviseranam	9	kriyaviseranam
2	saH	nom. sg. m.	saH	9	karwa	9	karwa
3	caturdikzu	loc. pl. f.	caturdikzu	9	axikaranam	5	viseranam
4	SAstrArTe	loc. sg. m.	SAstrArTe	9	axikaranam	7	axikaranam
5	tatratyAn	acc. pl. m.	tatratyAn	6	viseranam	6	viseranam
6	paRqitAn	acc. pl. m.	paRqitAn	7	karma	7	karma
7	parAjitya	abs.	parAjitya	9	purvakalah	9	purvakalah
8	vArARasIm	acc. sg. f.	vArARasIm	9	karma	9	karma
9	prAptaH	pp.	prAptaH	0	root	0	root

1	<_UNK>	nom. pl. n.	<_UNK>	2	viseranam	11	viseranam
2	<_UNK>	nom. pl. n.	<_UNK>	11	viseranam	11	viseranam
3	<_UNK>	nom. pl. m.	<_UNK>	11	viseranam	11	viseranam
4	<_UNK>	nom. sg. n.	<_UNK>	6	viseranam	11	viseranam
5	<_UNK>	nom. sg. n.	<_UNK>	6	viseranam	6	viseranam
6	vAsaH	nom. sg. n.	vAsaH	11	viseranam	11	viseranam
7	<_UNK>	acc. sg. m.	<_UNK>	11	viseranam	11	viseranam
8	<_UNK>	nom. sg. n.	<_UNK>	11	viseranam	11	viseranam
9	iti	ind.	iti	11	sambanxah	11	sambanxah
10	<_UNK>	g. pl. f.	<_UNK>	11	rartisambanxah	11	rartisambanxah
11	<_UNK>	nom. pl. n.	<_UNK>	12	karwa	12	karwa
12	Asan	impft. [1] ac. pl. 3	Asan	0	root	0	root

1	<_UNK>	nom. sg. m.	<_UNK>	2	viseranam	2	viseranam
2	tvaM	nom. sg. *.	tvaM	12	karwa	4	karwa
3	helayA	i. sg. f.	helayA	4	kriyaviseranam	4	hewuh
4	udDftaM	pp.	udDftaM	9	viseranam	5	prayojanam
5	PaRABftAM	g. pl. m.	PaRABftAM	6	rartisambanxah	6	viseranam
6	okasaH	g. sg. n.	okasaH	9	rartisambanxah	8	viseranam
7	ekam	acc. sg. n.	ekam	8	viseranam	8	viseranam
8	CAdanam	acc. sg. n.	CAdanam	9	viseranam	12	karma
9	BUtalam	acc. sg. n.	BUtalam	12	karma	11	viseranam
10	uccakEH	ind.	uccakEH	11	viseranam	11	viseranam
11	ahISvarastamBaSiraHsu	loc. pl. n.	ahISvarastamBaSiraHsu	12	axikaranam	12	karma
12	niveSayAmAsiTa	pft. ac. sg. 2	niveSayAmAsiTa	0	root	0	root

1	muhuH	conj.	muhuH	2	viseranam	2	viseranam
2	dfzwaH	nom. sg. m.	dfzwaH	5	viseranam	5	viseranam
3	api	conj.	api	2	sambanxah	2	sambanxah
4	saH	nom. sg. m.	saH	5	viseranam	5	viseranam
5	SElaH	nom. sg. m.	SElaH	9	karwa	9	karwa
6	murAreH	g. sg. m.	murAreH	7	rartisambanxah	7	rartisambanxah
7	apUrvavat	conj.	apUrvavat	9	sambanxah	9	axikaranam
8	vismayam	acc. sg. m.	vismayam	9	karma	9	karma
9	AtatAna	pft. ps. sg. 3	AtatAna	0	root	0	root

1	mahArAja	voc. pl. m.	mahArAja	9	samboxyah	9	samboxyah
2	uttarAyuzi	loc. sg. n.	uttarAyuzi	3	axikaranam	5	viseranam
3	vidyamAnasya	g. sg. m.	vidyamAnasya	6	viseranam	5	rartisambanxah
4	na	part.	na	9	sambanxah	9	sambanxah
5	etena	i. sg. n.	etena	9	karanam	9	karwa
6	me	g. sg. *	me	8	rartisambanxah	8	rartisambanxah
7	kimapi	nom. sg. n.	kimapi	8	viseranam	8	viseranam
8	prayojanam	nom. sg. n.	prayojanam	9	karwa	9	karwa
9	asti	pr. [2] ac. sg. 3	asti	0	root	0	root

1	saH	nom. sg. m.	saH	9	karwa	9	karwa
2	puraH	conj.	puraH	9	axikaranam	4	kriyaviseranam
3	navapalASapalASavanaM	acc. sg. m.	navapalASapalASavanaM	8	viseranam	5	viseranam
4	sPuwaparAgaparAgatapaNkajaM	acc. sg. m.	sPuwaparAgaparAgatapaNkajaM	8	viseranam	6	viseranam
5	mfdulatAntalataantaM	acc. sg. m.	mfdulatAntalataantaM	8	viseranam	6	viseranam
6	sumanoBarEH	inst. pl. m.	sumanoBarEH	9	karanam	9	karwa
7	suraBiM	acc. sg. m.	suraBiM	8	viseranam	8	viseranam
8	suraBim	acc. sg. m.	suraBim	9	karma	9	karma
9	alokayat	impft . ac. sg. 3	alokayat	0	root	0	root

1	paScAt	loc. sg. n.	paScAt	6	axikaranam	2	axikaranam
2	prasannaH	nom. sg. m.	prasannaH	3	viseranam	3	viseranam
3	saH	nom. sg. m.	saH	10	karwa	10	karwa
4	buBukzAturaH	nom. sg. m.	buBukzAturaH	10	karwqsamanaxikaranam	6	karwa
5	mizwAnnam	acc. sg. n.	mizwAnnam	6	karma	6	karma
6	BakzitvA	abs.	BakzitvA	10	purvakalah	10	purvakalah
7	vizapraBAveRa	i. sg. m.	vizapraBAveRa	10	karanam	10	karanam
8	svayam	nom. sg. *	svayam	10	karwqsamanaxikaranam	10	karma
9	api	prep.	api	8	sambanxah	8	sambanxah
10	mftaH	pp.	mftaH	0	root	0	root

1	anye	nom. pl. m.	anye	5	viseranam	12	karwa
2	api	conj.	api	1	sambanxah	1	sambanxah
3	prakozWasTAH	nom. pl. m.	prakozWasTAH	5	viseranam	5	viseranam
4	sarve	nom. pl. m.	sarve	5	viseranam	5	viseranam
5	janAH	nom. pl. m.	janAH	12	karwa	12	karwa
6	vfdDAyAH	g. sg. f.	vfdDAyAH	8	rartisambanxah	8	rartisambanxah
7	idam	acc. sg. n.	idam	8	viseranam	8	viseranam
8	AcaraRam	acc. sg. n.	AcaraRam	9	karma	12	karma
9	acCam	acc. sg. m.	acCam	12	karmasamanaxikaranam	12	karma
10	na	part.	na	12	sambanxah	12	sambanxah
11	eva	prep.	eva	10	sambanxah	10	sambanxah
12	amanyanta	ppr. [2] ac.	amanyanta	0	root	0	root
13	iti	part.	iti	12	sambanxah	12	sambanxah

1	punaH	adv.	punaH	9	kriyaviseranam	9	kriyaviseranam
2	ISvarakfpayA	i. sg. f.	ISvarakfpayA	9	karanam	3	viseranam
3	rAjA	nom. sg. m.	rAjA	9	karwa	9	karwa
4	sADAraRena	i. sg. m.	sADAraRena	6	viseranam	6	viseranam
5	eva	prep.	eva	4	sambanxah	4	sambanxah
6	OzaDena	i. sg. n.	OzaDena	9	karanam	9	karanam
7	pUrvavat	adv.	pUrvavat	8	kriyaviseranam	9	kriyaviseranam
8	svasTaH	nom. sg. m.	svasTaH	9	karwqsamanaxikaranam	9	karwqsamanaxikaranam
9	samajAyata	impft. [4] md. sg. 3	samajAyata	0	root	0	root

1	tataH	abl. sg. n.	tataH	11	anuyogi	6	apaxanam
2	rAGavaH	nom. sg. m.	rAGavaH	10	karwa	11	karwa
3	sugrIvavacanAt	abl. sg. m.	sugrIvavacanAt	6	hewuh	4	viseranam
4	Ahave	loc. sg. m.	Ahave	6	axikaranam	6	axikaranam
5	vAlinam	acc. sg. m.	vAlinam	6	karma	6	karma
6	hatvA	abs.	hatvA	10	purvakalah	11	purvakalah
7	tadrAjye	loc. sg. n.	tadrAjye	10	axikaranam	8	viseranam
8	sugrIvam	acc. sg. m.	sugrIvam	10	karma	10	axikaranam
9	eva	prep.	eva	8	sambanxah	8	sambanxah
10	pratyapAdayat	ca. impft. ac. sg. 3	pratyapAdayat	1	prawiyogi	11	karwqsamanaxikaranam
11	nijaGAna	pft. ac. sg. 3	nijaGAna	0	root	0	root

1	candraDaraH	nom. sg. m.	candraDaraH	8	karwa	8	karwa
2	ca	conj.	ca	1	sambanxah	1	sambanxah
3	punaH	adv.	punaH	7	kriyaviseranam	8	kriyaviseranam
4	tatra	loc. sg. n.	tatra	7	axikaranam	7	axikaranam
5	eva	prep.	eva	4	sambanxah	4	sambanxah
6	sevAm	acc. sg. f.	sevAm	7	karma	7	karma
7	kartum	inf.	kartum	8	prayojanam	8	prayojanam
8	pravfttaH	pp.	pravfttaH	0	root	0	root
9	iti	part.	iti	8	sambanxah	8	sambanxah

1	aham	nom. sg. *	aham	4	karwa	4	karwa
2	kim	part.	kim	4	sambanxah	4	sambanxah
3	mUrKaH	nom. sg. m.	mUrKaH	4	karwqsamanaxikaranam	4	karwqsamanaxikaranam
4	asmi	pr. [2] ac. sg. 1	asmi	5	prawiyogi	5	prawiyogi
5	yat	acc. sg. n.	yat	6	anuyogi	12	anuyogi
6	AtmanaH	g. sg. *	AtmanaH	7	rartisambanxah	9	rartisambanxah
7	Danam	acc. sg. n.	Danam	9	samucciwam	12	karma
8	tava	g. sg. *	tava	10	rartisambanxah	9	samucciwam
9	ca	conj.	ca	12	karma	12	karwa
10	suvarRABUzaRAni	acc. pl. n.	suvarRABUzaRAni	9	samucciwam	11	upapaxasambanxah
11	gfhe	loc. sg. n.	gfhe	12	axikaranam	12	axikaranam
12	rakzeyam	opt. [1] ac. sg. 1	rakzeyam	0	root	0	root

1	<_UNK>	i. pl. m.	<_UNK>	4	samucciwam	4	samucciwam
2	<_UNK>	i. pl. m.	<_UNK>	4	samucciwam	4	samucciwam
3	SuBEH	i. pl. m.	SuBEH	4	samucciwam	4	samucciwam
4	ca	ind.	ca	5	viseranam	5	viseranam
5	<_UNK>	i. pl. m.	<_UNK>	12	karanam	12	karanam
6	paraspareRa	i. sg. m.	paraspareRa	12	kriyaviseranam	12	viseranam
7	<_UNK>	nom. du. f.	<_UNK>	8	viseranam	8	viseranam
8	tO	nom. du. m.	tO	12	karwa	12	karwa
9	tadA	ind.	tadA	12	axikaranam	12	axikaranam
10	<_UNK>	nom. du. m.	<_UNK>	11	prawiyogi	11	prawiyogi
11	iva	ind.	iva	12	anuyogi	5	anuyogi
12	<_UNK>	pft. ac. du. 3	<_UNK>	0	root	0	root

1	yadaNganArUpatAyAH	g. sg. f.	yadaNganArUpatAyAH	2	rartisambanxah	2	rartisambanxah
2	BedakaM	acc. sg. m.	BedakaM	4	viseranam	5	karma
3	kaYcid	ind.	kaYcid	4	viseranam	5	axikaranam
4	guRam	acc. sg. m.	guRam	5	karma	5	karma
5	icCatIBiH	<_UNK>	icCatIBiH	6	viseranam	7	purvakalah
6	apsaroBiH	i. pl. f.	apsaroBiH	7	karwa	7	karwa
7	ArADitaH	pp.	ArADitaH	8	viseranam	13	samucciwam
8	manuH	nom. sg. m.	manuH	12	karwa	9	viseranam
9	svAH	acc. pl. f.	svAH	11	viseranam	12	karwa
10	prajAH	acc. pl. f.	prajAH	11	viseranam	12	karma
11	sanimezacihnAH	acc. pl. f.	sanimezacihnAH	12	karwa	12	karwa
12	cakre	pft. md. sg. 3	cakre	0	root	13	samucciwam
13	adDA	ind.	adDA	12	kriyaviseranam	0	root

1	amftaM	nom. sg. n.	amftaM	2	prawiyogi	2	viseranam
2	nAma	conj.	nAma	3	anuyogi	4	viseranam
3	santaH	nom. pl. m.	santaH	6	karwa	4	viseranam
4	mantrajihvezu	loc. pl. m.	mantrajihvezu	6	axikaranam	6	karwa
5	yat	acc. sg. n.	yat	6	sambanxah	6	sambanxah
6	juhvati	pr. ac. pl. 3	juhvati	12	samucciwam	12	samucciwam
7	tat	nom. sg. n.	tat	11	sambanxah	11	sambanxah
8	mandarakzubDakzuBitAmBoDivarRanA	nom. sg. f.	mandarakzubDakzuBitAmBoDivarRanA	9	viseranam	11	karwa
9	SoBA	nom. sg. f.	SoBA	11	karwa	11	karwqsamanaxikaranam
10	eva	conj.	eva	9	sambanxah	9	sambanxah
11	Bavati	pr. ac. sg. 3	Bavati	12	samucciwam	12	samucciwam
12	ca	conj.	ca	0	root	0	root

1	aTa	ind.	aTa	10	sambanxah	10	sambanxah
2	<_UNK>	nom. sg. m.	<_UNK>	10	karwa	10	karwa
3	<_UNK>	acc. sg. f.	<_UNK>	5	viseranam	5	viseranam
4	<_UNK>	acc. sg. f.	<_UNK>	5	viseranam	5	viseranam
5	<_UNK>	acc. sg. f.	<_UNK>	6	karma	6	karma
6	<_UNK>	pp.	<_UNK>	7	viseranam	10	bavalakranasapwami_samanakalah
7	<_UNK>	acc. sg. m.	<_UNK>	10	karma	10	karma
8	agre	loc. sg. n.	agre	10	kriyaviseranam	10	kriyaviseranam
9	<_UNK>	ind.	<_UNK>	10	sambanxah	10	sambanxah
10	jagAda	pft. ac. sg. 3	jagAda	0	root	0	root

1	aparA	nom. sg. f.	aparA	13	karwa	6	karwa
2	dfQaparirabDabfhadbahiHstanena	i. sg. m.	dfQaparirabDabfhadbahiHstanena	4	viseranam	3	viseranam
3	hfzitatanuruhA	i. sg. m.	hfzitatanuruhA	4	viseranam	6	karanam
4	Bujena	i. sg. m.	Bujena	6	karwa	6	karanam
5	amfdu	acc. sg. n.	amfdu	6	karma	6	karma
6	vyatividDam	pp.	vyatividDam	8	viseranam	13	bavalakranasapwami_samanakalah
7	mfdum	acc. sg. m.	mfdum	8	viseranam	12	karma
8	ekabAhum	acc. sg. m.	ekabAhum	13	karma	9	viseranam
9	BartuH	g. sg. m.	BartuH	10	rartisambanxah	12	karwa
10	kaRWe	loc. sg. m.	kaRWe	12	axikaranam	12	axikaranam
11	aSiTilam	acc. sg. m.	aSiTilam	12	karma	12	karma
12	avasajya	abs.	avasajya	13	purvakalah	13	purvakalah
13	jagAma	pft. ac. sg. 3	jagAma	0	root	0	root

1	yatra	ind.	yatra	12	axikaranam	12	axikaranam
2	<_UNK>	loc. pl. m.	<_UNK>	9	axikaranam	9	axikaranam
3	<_UNK>	nom. sg. m.	<_UNK>	5	viseranam	5	viseranam
4	<_UNK>	g. pl. n.	<_UNK>	5	rartisambanxah	5	rartisambanxah
5	<_UNK>	nom. sg. m.	<_UNK>	9	karwa	9	karwa
6	aNganAnAM	g. pl. n.	aNganAnAM	8	rartisambanxah	8	rartisambanxah
7	<_UNK>	loc. sg. m.	<_UNK>	9	axikaranam	9	axikaranam
8	rutAni	acc. pl. n.	rutAni	9	karma	9	karma
9	<_UNK>	<_UNK>	<_UNK>	12	bavalakranasapwami_samanakalah	12	purvakalah
10	sPuwam	ind.	sPuwam	12	kriyaviseranam	12	viseranam
11	<_UNK>	acc. sg. n.	<_UNK>	12	karma	12	karma
12	Apa	pft. ac. sg. 3	Apa	0	root	0	root

1	aram	ind.	aram	2	viseranam	12	sambanxah
2	izwamaDuvAsarasA	nom. sg. f.	izwamaDuvAsarasA	4	viseranam	4	viseranam
3	alinAm	g. pl. m.	alinAm	4	rartisambanxah	4	rartisambanxah
4	AliH	nom. sg. f.	AliH	12	karwa	12	karwa
5	yuvatimAnanirAse	loc. sg. m.	yuvatimAnanirAse	12	axikaranam	7	viseranam
6	dakzaM	acc. sg. m.	dakzaM	8	viseranam	7	viseranam
7	maDuvAsarasAraM	acc. sg. m.	maDuvAsarasAraM	8	viseranam	8	viseranam
8	cUtam	acc. sg. m.	cUtam	12	karma	9	viseranam
9	atirAgAt	abl. sg. m.	atirAgAt	10	hewuh	10	apaxanam
10	ujJituM	inf.	ujJituM	12	prayojanam	12	prayojanam
11	na	ind.	na	12	sambanxah	12	sambanxah
12	akzamizwa	<_UNK>	akzamizwa	0	root	0	root

1	<_UNK>	ind.	<_UNK>	11	axikaranam	2	viseranam
2	<_UNK>	acc. pl. f.	<_UNK>	3	karma	3	karma
3	<_UNK>	<_UNK>	<_UNK>	11	bavalakranasapwami_samanakalah	11	bavalakranasapwami_samanakalah
4	<_UNK>	i. pl. m.	<_UNK>	5	viseranam	5	viseranam
5	<_UNK>	i. pl. m.	<_UNK>	9	karanam	9	karanam
6	<_UNK>	nom. sg. m.	<_UNK>	7	viseranam	7	viseranam
7	<_UNK>	nom. sg. m.	<_UNK>	11	karwa	11	karwa
8	<_UNK>	acc. pl. m.	<_UNK>	9	karma	9	karma
9	<_UNK>	<_UNK>	<_UNK>	11	bavalakranasapwami_samanakalah	11	bavalakranasapwami_samanakalah
10	<_UNK>	acc. pl. f.	<_UNK>	11	karma	11	karma
11	<_UNK>	<_UNK>	<_UNK>	0	root	0	root

1	na	part.	na	5	sambanxah	5	sambanxah
2	ca	conj.	ca	1	sambanxah	0	root
3	yasya	g. sg. n.	yasya	4	rartisambanxah	4	rartisambanxah
4	annam	acc. sg. n.	annam	5	karma	5	karwa
5	BakzayeH	ca. opt. ac. sg. 2	BakzayeH	9	samucciwam	9	samucciwam
6	tam	acc. sg. f.	tam	7	viseranam	7	viseranam
7	hAnim	acc. sg. f.	hAnim	8	karma	8	karma
8	prApayeH	ca. opt. ac. sg. 2	prApayeH	9	samucciwam	9	samucciwam
9	ca	conj.	ca	0	root	0	root

1	tava	g. sg. *	tava	2	rartisambanxah	2	rartisambanxah
2	kzamAguRaH	nom. sg. m.	kzamAguRaH	5	karwa	8	samucciwam
3	tasyAH	g. sg. f.	tasyAH	4	rartisambanxah	4	rartisambanxah
4	hfdayam	acc. sg. n.	hfdayam	5	karma	5	karma
5	dahatu	imp. [1] ac. sg. 3	dahatu	8	samucciwam	8	samucciwam
6	kzamAguRaH	nom. sg. m.	kzamAguRaH	9	karwa	8	samucciwam
7	pApam	acc. sg. m.	pApam	9	karma	8	samucciwam
8	ca	conj.	ca	0	root	9	karwa
9	BasmIkarotu	imp. [8] ac. sg. 3	BasmIkarotu	8	samucciwam	0	root

1	yatra	conj.	yatra	10	axikaranam	9	axikaranam
2	SirIzarajorucaH	nom. pl. f.	SirIzarajorucaH	4	karwa	4	karwa
3	ravituNatanUruhatulyatAM	acc. sg. f.	ravituNatanUruhatulyatAM	4	karma	4	karma
4	daDati	nom. sg. n.	daDati	10	bavalakranasapwami_samanakalah	10	bavalakranasapwami_samanakalah
5	asO	nom. sg. m.	asO	6	viseranam	10	karwa
6	SuciH	nom. sg. m.	SuciH	10	karwa	9	karwa
7	navamallikAH	acc. pl. f.	navamallikAH	8	viseranam	8	viseranam
8	cirasOraBasampadaH	acc. pl. f.	cirasOraBasampadaH	9	karma	9	karma
9	vidaDat	nom. sg. n.	vidaDat	10	bavalakranasapwami_samanakalah	10	bavalakranasapwami_samanakalah
10	upayayO	pft. ac. sg. 3	upayayO	0	root	0	root

1	parantu	conj.	parantu	9	sambanxah	9	sambanxah
2	iha	loc. sg. m.	iha	9	axikaranam	9	axikaranam
3	tasya	g. sg. m.	tasya	4	viseranam	4	rartisambanxah
4	parivArasya	g. sg. m.	parivArasya	7	rartisambanxah	7	samucciwam
5	anumatiH	nom. sg. f.	anumatiH	7	samucciwam	7	samucciwam
6	sahamatiH	nom. sg. f.	sahamatiH	7	samucciwam	7	samucciwam
7	ca	conj.	ca	9	karwa	9	karwa
8	na	part.	na	9	sambanxah	9	sambanxah
9	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root

1	vismitaH	nom. sg. m.	vismitaH	2	viseranam	2	viseranam
2	BikzukaH	nom. sg. m.	BikzukaH	8	karwa	3	karwa
3	nirASaH	nom. sg. m.	nirASaH	8	karwqsamanaxikaranam	4	karwqsamanaxikaranam
4	san	ppr. [2] ac.	san	8	bavalakranasapwami_samanakalah	9	purvakalah
5	riktahastaH	nom. sg. m.	riktahastaH	8	karwqsamanaxikaranam	9	karwqsamanaxikaranam
6	eva	prep.	eva	5	sambanxah	5	sambanxah
7	tataH	abl. pl. n.	tataH	8	apaxanam	8	prawiyogi
8	iti	part.	iti	0	root	9	anuyogi
9	nyavartata	impft. [1] md. sg. 3	nyavartata	8	sambanxah	0	root

1	anyA	nom. sg. f.	anyA	3	viseranam	3	viseranam
2	<_UNK>	nom. sg. f.	<_UNK>	3	viseranam	3	viseranam
3	<_UNK>	nom. sg. f.	<_UNK>	9	karwa	9	karwa
4	satI	<_UNK>	satI	9	sambanxah	9	sambanxah
5	<_UNK>	acc. sg. m.	<_UNK>	8	viseranam	8	viseranam
6	<_UNK>	acc. sg. m.	<_UNK>	8	viseranam	8	viseranam
7	<_UNK>	acc. sg. m.	<_UNK>	8	viseranam	8	viseranam
8	priyam	acc. sg. m.	priyam	9	karma	9	karma
9	<_UNK>	pft. ac. sg. 3	<_UNK>	0	root	0	root

1	yatra	conj.	yatra	4	viseranam	11	axikaranam
2	pratikzapaM	conj.	pratikzapaM	4	viseranam	11	axikaranam
3	kAntendukAntopalakuwwimezu	loc. pl. n.	kAntendukAntopalakuwwimezu	4	viseranam	6	viseranam
4	harmyatalezu	loc. pl. n.	harmyatalezu	11	axikaranam	6	viseranam
5	uccEH	conj.	uccEH	6	viseranam	6	viseranam
6	praRAlyaH	nom. pl. f.	praRAlyaH	7	viseranam	11	karwa
7	aDaHpAtipayomucaH	nom. pl. f.	aDaHpAtipayomucaH	11	karwa	6	viseranam
8	api	conj.	api	7	sambanxah	7	sambanxah
9	payasAM	g. pl. n.	payasAM	10	rartisambanxah	10	rartisambanxah
10	samUham	nom. sg. n.	samUham	11	karma	11	karma
11	UhuH	pft. ac. pl. 3	UhuH	0	root	0	root

1	tvam	nom. sg. *.	tvam	7	karwa	14	karwa
2	<_UNK>	acc. sg. f.	<_UNK>	3	viseranam	4	viseranam
3	<_UNK>	acc. sg. f.	<_UNK>	4	viseranam	4	viseranam
4	<_UNK>	acc. sg. f.	<_UNK>	8	karma	5	karma
5	<_UNK>	<_UNK>	<_UNK>	8	bavalakranasapwami_samanakalah	14	bavalakranasapwami_samanakalah
6	kila	ind.	kila	8	sambanxah	8	sambanxah
7	<_UNK>	abl. sg. n.	<_UNK>	8	apaxanam	8	apaxanam
8	<_UNK>	impft. [1] ac. sg. 2	<_UNK>	0	root	10	viseranam
9	sAmpratam	ind.	sAmpratam	4	sambanxah	8	sambanxah
10	<_UNK>	i. sg. n.	<_UNK>	14	karanam	14	karanam
11	tvayA	<_UNK>	tvayA	14	karwa	14	karwa
12	<_UNK>	nom. sg. f.	<_UNK>	14	karma	14	karma
13	guruH	nom. sg. m.	guruH	14	karmasamanaxikaranam	14	karmasamanaxikaranam
14	<_UNK>	pr. ps. sg. 3	<_UNK>	0	root	0	root

1	vipAkapiNgAH	acc. pl. f.	vipAkapiNgAH	3	viseranam	7	karwa
2	tuhinasTalIruhaH	acc. pl. f.	tuhinasTalIruhaH	3	viseranam	3	viseranam
3	vratatItatIH	acc. pl. f.	vratatItatIH	4	karma	5	viseranam
4	daDAnaM	acc. sg. m.	daDAnaM	13	viseranam	5	viseranam
5	DarADarendram	acc. sg. m.	DarADarendram	6	prawiyogi	6	prawiyogi
6	iva	conj.	iva	7	anuyogi	7	anuyogi
7	sTitaM	nom. sg. n.	sTitaM	17	samucciwam	17	samucciwam
8	amBoruhakeSaradyutIH	acc. pl. f.	amBoruhakeSaradyutIH	9	viseranam	9	viseranam
9	jawAH	acc. pl. f.	jawAH	10	karma	10	karwa
10	daDAnaM	acc. sg. m.	daDAnaM	13	viseranam	12	viseranam
11	SaraccandramarIcirocizam	acc. sg. m.	SaraccandramarIcirocizam	13	viseranam	12	viseranam
12	amuM	acc. sg. m.	amuM	16	karma	16	karma
13	nAradaH	nom. sg. m.	nAradaH	16	karmasamanaxikaranam	16	karmasamanaxikaranam
14	iti	conj.	iti	13	sambanxah	13	sambanxah
15	saH	nom. sg. m.	saH	16	karwa	16	karwa
16	aboDi	impft. md. sg. 3	aboDi	17	samucciwam	17	samucciwam
17	ca	conj.	ca	0	root	0	root

1	rasamAnasArasena	i. sg. m.	rasamAnasArasena	2	viseranam	2	viseranam
2	samayena	i. sg. m.	samayena	8	karwa	8	karanam
3	aNganAnAM	g. pl. f.	aNganAnAM	4	rartisambanxah	4	rartisambanxah
4	stanayoH	g. du. m.	stanayoH	5	rartisambanxah	5	viseranam
5	yA	nom. sg. f.	yA	7	viseranam	8	karwa
6	jalAnAM	g. pl. n.	jalAnAM	7	rartisambanxah	7	rartisambanxah
7	tatiH	nom. sg. f.	tatiH	8	karma	8	karma
8	aBinadDA	pp.	aBinadDA	10	viseranam	14	purvakalah
9	hArasamA	nom. sg. f.	hArasamA	10	viseranam	10	viseranam
10	sA	nom. sg. f.	sA	14	karwa	14	karwa
11	rasena	i. sg. m.	rasena	12	hewuh	12	viseranam
12	pariramBaruciM	acc. sg. f.	pariramBaruciM	14	karma	14	karma
13	na	ind.	na	14	sambanxah	14	sambanxah
14	aBinat	<_UNK>	aBinat	0	root	0	root

1	<_UNK>	nom. sg. f.	<_UNK>	5	viseranam	5	viseranam
2	<_UNK>	acc. sg. f.	<_UNK>	3	karma	3	karma
3	niDAya	abs.	niDAya	14	purvakalah	14	purvakalah
4	<_UNK>	<_UNK>	<_UNK>	5	viseranam	5	viseranam
5	aparA	nom. sg. f.	aparA	14	karwa	14	karwa
